run_date,run_id,label,title,company,location,url,date_posted
2026-08-19,2026-08-19T05:31:49,civil_engineer,Civil Engineer,Assegai Recruitment,"Umhlanga Rocks, eThekwini",https://www.adzuna.co.za/details/5838200361?utm_medium=api&utm_source=cc1e0023,2026-08-12T13:40:53Z
2026-08-19,2026-08-19T05:31:49,civil_engineer,Civil Engineer,,"Adelaide, Nxuba",https://www.adzuna.co.za/details/5294132274?utm_medium=api&utm_source=cc1e0023,2025-07-09T21:36:33Z
2026-08-19,2026-08-19T05:31:49,civil_engineer,Civil Engineer,Assegai Recruitment,"Umhlanga Rocks, eThekwini",https://www.adzuna.co.za/details/5840004513?utm_medium=api&utm_source=cc1e0023,2026-08-13T10:00:42Z
2026-08-19,2026-08-19T05:31:49,civil_engineer,Civil Engineer,Goldman Tech Resourcing,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5766015385?utm_medium=api&utm_source=cc1e0023,2026-06-17T00:06:03Z
2026-08-19,2026-08-19T05:31:49,civil_engineer,Civil Engineer,MJR Personnel,"Brits, Madibeng",https://www.adzuna.co.za/details/5820895124?utm_medium=api&utm_source=cc1e0023,2026-07-30T10:09:38Z
2026-08-19,2026-08-19T05:31:49,civil_engineer,Civil Engineer,Tumaini Consulting,"Pretoria, Tshwane",https://www.adzuna.co.za/details/5761548071?utm_medium=api&utm_source=cc1e0023,2026-06-12T21:14:56Z
2026-08-19,2026-08-19T05:31:49,civil_engineer,Civil Engineer,Hatch,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5841466445?utm_medium=api&utm_source=cc1e0023,2026-08-14T08:48:09Z
2026-08-19,2026-08-19T05:31:49,civil_engineer,Head of Civil Engineering Department,Takora,"Johannesburg, Gauteng",https://www.adzuna.co.za/land/ad/5742991915?se=mrOwOsWa8RGyIdVC-Du-Yg&utm_medium=api&utm_source=cc1e0023&v=132087E41A7480A36EFDE7DDADE8726C0EDFE904,2026-05-28T06:12:54Z
2026-08-19,2026-08-19T05:31:49,civil_engineer,Civil Engineer - 5 years ,Lerena Recruitment Services,"Pretoria, Tshwane",https://www.adzuna.co.za/land/ad/5817999667?se=mrOwOsWa8RGyIdVC-Du-Yg&utm_medium=api&utm_source=cc1e0023&v=6F6D51145C0AA6E4B424F5B12E85033F0D3BDBEE,2026-07-28T07:11:20Z
2026-08-19,2026-08-19T05:31:49,civil_engineer,Senior Design Civil Engineer,Takora,"Johannesburg, Gauteng",https://www.adzuna.co.za/land/ad/5742991935?se=mrOwOsWa8RGyIdVC-Du-Yg&utm_medium=api&utm_source=cc1e0023&v=149B2884ED011E59AD54F0933B5525FB2B871B48,2026-05-28T06:12:54Z
2026-08-19,2026-08-19T05:31:49,civil_engineer,Graduate Civil Engineer,DRA,South Africa,https://www.adzuna.co.za/details/5810781249?utm_medium=api&utm_source=cc1e0023,2026-07-22T12:35:52Z
2026-08-19,2026-08-19T05:31:49,civil_engineer,Junior Civil Engineer,Hire Resolve,"Knysna, Eden",https://www.adzuna.co.za/details/5771135905?utm_medium=api&utm_source=cc1e0023,2026-06-21T00:39:53Z
2026-08-19,2026-08-19T05:31:49,civil_engineer,Senior Civil Engineer,Hire Resolve,"Cape Town City Centre, Cape Town Region",https://www.adzuna.co.za/details/5485539318?utm_medium=api&utm_source=cc1e0023,2025-11-07T16:34:14Z
2026-08-19,2026-08-19T05:31:49,civil_engineer,Senior Civil Engineer,Hire Resolve,"Cape Town City Centre, Cape Town Region",https://www.adzuna.co.za/details/5465817238?utm_medium=api&utm_source=cc1e0023,2025-10-27T06:51:14Z
2026-08-19,2026-08-19T05:31:49,civil_engineer,Professional Civil Engineer,Hire Resolve,"Cape Town City Centre, Cape Town Region",https://www.adzuna.co.za/details/5727383953?utm_medium=api&utm_source=cc1e0023,2026-05-13T00:14:22Z
2026-08-19,2026-08-19T05:31:49,civil_engineer,Professional Civil Engineer,Hire Resolve,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5826136285?utm_medium=api&utm_source=cc1e0023,2026-08-03T01:26:20Z
2026-08-19,2026-08-19T05:31:49,civil_engineer,Civil Engineering Technologist,Hire Resolve,"Cape Town City Centre, Cape Town Region",https://www.adzuna.co.za/details/5824833833?utm_medium=api&utm_source=cc1e0023,2026-08-02T01:21:20Z
2026-08-19,2026-08-19T05:31:49,civil_engineer,PR Civil Engineer,Hire Resolve,"Secunda, Govan Mbeki",https://www.adzuna.co.za/details/5821707920?utm_medium=api&utm_source=cc1e0023,2026-07-31T01:21:05Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Marketing Specialist / Marketing Coordinator,,"Nelspruit, Mbombela",https://www.adzuna.co.za/land/ad/5813132324?se=YJD0U8Wa8RGUB5DVI-MNcg&utm_medium=api&utm_source=cc1e0023&v=6BDFB8D10671FCF0DC6E96BFDF12C3F8FDE97FA8,2026-07-24T03:21:33Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Digital Marketing Specialist,,"Cape Town City Centre, Cape Town Region",https://www.adzuna.co.za/land/ad/5814749863?se=YJD0U8Wa8RGUB5DVI-MNcg&utm_medium=api&utm_source=cc1e0023&v=954767B5336F2CB96A220EB33A2A4167154BCA05,2026-07-25T03:17:53Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Trade Customer Marketing Specialist,,"Cape Town Region, Western Cape",https://www.adzuna.co.za/land/ad/5805529501?se=YJD0U8Wa8RGUB5DVI-MNcg&utm_medium=api&utm_source=cc1e0023&v=245AC0DAE8E4FE681C2B3E295BDA94282F8B3E4A,2026-07-18T02:59:09Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Marketing Specialist,Huzzle,South Africa,https://www.adzuna.co.za/details/5730451180?utm_medium=api&utm_source=cc1e0023,2026-05-15T18:21:59Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Marketing Specialist,Hire Resolve,"Pretoria, Tshwane",https://www.adzuna.co.za/details/5465817867?utm_medium=api&utm_source=cc1e0023,2025-10-27T06:52:01Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Marketing Specialist,Remote Raven,South Africa,https://www.adzuna.co.za/details/5747581611?utm_medium=api&utm_source=cc1e0023,2026-06-01T14:48:10Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Marketing Specialist,,"Kensington, East Johannesburg",https://www.adzuna.co.za/details/5829860229?utm_medium=api&utm_source=cc1e0023,2026-08-06T03:24:40Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,MARKETING SPECIALIST,,"Mamelodi, Pretoria",https://www.adzuna.co.za/details/5355487838?utm_medium=api&utm_source=cc1e0023,2025-08-16T22:24:06Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Marketing Specialist,,"Johannesburg, Gauteng",https://www.adzuna.co.za/land/ad/5819132571?se=YJD0U8Wa8RGUB5DVI-MNcg&utm_medium=api&utm_source=cc1e0023&v=C0E5E660D07EB80E1B56258E2032EEB245ADC2EE,2026-07-29T03:23:35Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Marketing Specialist,The Talent Room,"Eden, Western Cape",https://www.adzuna.co.za/details/5777205537?utm_medium=api&utm_source=cc1e0023,2026-06-26T05:42:37Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Marketing Specialist,Flink Recruit Pretoria,"Pretoria, Tshwane",https://www.adzuna.co.za/details/5842849312?utm_medium=api&utm_source=cc1e0023,2026-08-15T10:02:37Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Marketing Specialist,NNW Tech Solutions,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5827034101?utm_medium=api&utm_source=cc1e0023,2026-08-04T00:32:16Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Marketing Specialist,Communicate Ct,"Cape Town Region, Western Cape",https://www.adzuna.co.za/details/5758520252?utm_medium=api&utm_source=cc1e0023,2026-06-10T14:41:26Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Marketing Specialist,Dante Group  Ltd,"Midrand, North Johannesburg",https://www.adzuna.co.za/details/5757474745?utm_medium=api&utm_source=cc1e0023,2026-06-09T21:03:12Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Marketing Specialist / Marketing Coordinator,ARCS,"Nelspruit, Mbombela",https://www.adzuna.co.za/details/5808820011?utm_medium=api&utm_source=cc1e0023,2026-07-21T05:33:26Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Marketing Specialist / Marketing Coordinator,Accredited Resource Consulting Services,"Nelspruit, Mbombela",https://www.adzuna.co.za/details/5809469814?utm_medium=api&utm_source=cc1e0023,2026-07-21T17:27:43Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Senior Marketing Specialist,Huzzle,South Africa,https://www.adzuna.co.za/details/5795622592?utm_medium=api&utm_source=cc1e0023,2026-07-10T14:46:47Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Digital Marketing Specialist,Pavago,South Africa,https://www.adzuna.co.za/details/5794675979?utm_medium=api&utm_source=cc1e0023,2026-07-09T23:52:06Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Performance Marketing Specialist,Pavago,South Africa,https://www.adzuna.co.za/details/5842144842?utm_medium=api&utm_source=cc1e0023,2026-08-14T22:29:08Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Marketing Specialist - Cybersecurity,Huzzle,South Africa,https://www.adzuna.co.za/details/5707229899?utm_medium=api&utm_source=cc1e0023,2026-04-22T16:26:48Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Digital Marketing Specialist,Houst,"Cape Town Region, Western Cape",https://www.adzuna.co.za/details/5832031615?utm_medium=api&utm_source=cc1e0023,2026-08-07T16:11:37Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Digital Marketing Specialist,Hire Resolve,"Durban, eThekwini",https://www.adzuna.co.za/details/5488502078?utm_medium=api&utm_source=cc1e0023,2025-11-09T16:52:54Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Email Marketing Specialist,Pavago,South Africa,https://www.adzuna.co.za/details/5840948216?utm_medium=api&utm_source=cc1e0023,2026-08-14T01:27:07Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Senior Marketing Specialist,Huzzle,South Africa,https://www.adzuna.co.za/details/5736499688?utm_medium=api&utm_source=cc1e0023,2026-05-21T15:51:20Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Digital Marketing Specialist,Epsidon Technology Holdings,"Midrand, North Johannesburg",https://www.adzuna.co.za/details/5720947217?utm_medium=api&utm_source=cc1e0023,2026-05-07T00:37:42Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Performance Marketing Specialist,KingMakers,"Cape Town Region, Western Cape",https://www.adzuna.co.za/details/5821349786?utm_medium=api&utm_source=cc1e0023,2026-07-30T19:08:53Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Recruitment Marketing Specialist,CrewBloom,South Africa,https://www.adzuna.co.za/details/5723089462?utm_medium=api&utm_source=cc1e0023,2026-05-08T17:42:43Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Marketing Specialist - SaaS,Huzzle,South Africa,https://www.adzuna.co.za/details/5701335965?utm_medium=api&utm_source=cc1e0023,2026-04-16T13:02:44Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Email Marketing Specialist,Huzzle,South Africa,https://www.adzuna.co.za/details/5785450632?utm_medium=api&utm_source=cc1e0023,2026-07-02T15:58:33Z
2026-08-19,2026-08-19T05:31:49,marketing_specialist,Performance Marketing Specialist,,"Kensington, East Johannesburg",https://www.adzuna.co.za/details/5655701154?utm_medium=api&utm_source=cc1e0023,2026-03-06T01:47:32Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Intermediate Software Engineer,,"Johannesburg, Gauteng",https://www.adzuna.co.za/land/ad/5820539472?se=NNmmncWa8RGfRuc056oPGQ&utm_medium=api&utm_source=cc1e0023&v=EB7B2B9DBD0ECCB392866D0EAD6FAC09AB46CBFF,2026-07-30T03:23:45Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Software Engineer,,"Johannesburg, Gauteng",https://www.adzuna.co.za/land/ad/5819132689?se=NNmmncWa8RGfRuc056oPGQ&utm_medium=api&utm_source=cc1e0023&v=EF3C73DBB5F809C8F32B690ED55E8AC859F2D9E4,2026-07-29T03:23:35Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Software Engineer,,"Port Elizabeth, Nelson Mandela Bay",https://www.adzuna.co.za/land/ad/5705603185?se=NNmmncWa8RGfRuc056oPGQ&utm_medium=api&utm_source=cc1e0023&v=EDE9F52EF1F7F5F46ED895230D65BE7318B4EC21,2026-04-21T02:13:09Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Odin Checkpoint Software Engineer,,"Port Elizabeth, Nelson Mandela Bay",https://www.adzuna.co.za/land/ad/5839166785?se=NNmmncWa8RGfRuc056oPGQ&utm_medium=api&utm_source=cc1e0023&v=F14C414161CCA5A63E409061988D235F79A21ECF,2026-08-13T03:28:41Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Senior Software Engineer,,"Pretoria, Tshwane",https://www.adzuna.co.za/land/ad/5375325242?se=NNmmncWa8RGfRuc056oPGQ&utm_medium=api&utm_source=cc1e0023&v=010690C414AFA75E0C32E01EB739FD0B01153DA2,2025-08-30T22:06:45Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Senior Software Engineer,,"Cape Town City Centre, Cape Town Region",https://www.adzuna.co.za/land/ad/5816026498?se=NNmmncWa8RGfRuc056oPGQ&utm_medium=api&utm_source=cc1e0023&v=596F5188F44F712D3D8FF5F5EAC90512E246356F,2026-07-26T03:19:08Z
2026-08-19,2026-08-19T05:31:50,software_engineer,DSP Software Engineer,,"Pretoria, Tshwane",https://www.adzuna.co.za/land/ad/5473364829?se=NNmmncWa8RGfRuc056oPGQ&utm_medium=api&utm_source=cc1e0023&v=D0C8390F2C0A927A77801C0A5DE54FBE8401DF13,2025-10-31T22:49:41Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Fullstack Software Engineer,,"Cape Town City Centre, Cape Town Region",https://www.adzuna.co.za/land/ad/5811662146?se=NNmmncWa8RGfRuc056oPGQ&utm_medium=api&utm_source=cc1e0023&v=30C26772937562145AF9E284A8148BD74231F169,2026-07-23T03:15:38Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Embedded Software Engineer,,"Centurion, Tshwane",https://www.adzuna.co.za/land/ad/5800527170?se=NNmmncWa8RGfRuc056oPGQ&utm_medium=api&utm_source=cc1e0023&v=617B9C2AF438A49165A553126CDCF8D1635DF8E1,2026-07-15T02:59:06Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Intermediate Full-Stack Software Engineer,,"Johannesburg, Gauteng",https://www.adzuna.co.za/land/ad/5823123091?se=NNmmncWa8RGfRuc056oPGQ&utm_medium=api&utm_source=cc1e0023&v=06F28F22B34FEF61DF78A0595F81DCA637E0C0C3,2026-08-01T03:15:40Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Computer / Electronic Software Engineer,,"Johannesburg, Gauteng",https://www.adzuna.co.za/land/ad/5771211886?se=NNmmncWa8RGfRuc056oPGQ&utm_medium=api&utm_source=cc1e0023&v=F32EB0EA04BEE04B72379D72220B9CC2DEFAFD22,2026-06-21T02:45:10Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Software Engineer - Java/Kafka,,"Cape Town City Centre, Cape Town Region",https://www.adzuna.co.za/land/ad/5814750305?se=NNmmncWa8RGfRuc056oPGQ&utm_medium=api&utm_source=cc1e0023&v=7BF9B7ECDD785CDC03B825ACE1BD526112A7AD37,2026-07-25T03:18:18Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Senior Software Engineer (JHB),,"Johannesburg, Gauteng",https://www.adzuna.co.za/land/ad/5828564440?se=NNmmncWa8RGfRuc056oPGQ&utm_medium=api&utm_source=cc1e0023&v=B5891B8E23AC284A9C4DC0BC20BE35C7414170C8,2026-08-05T03:23:49Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Embedded Software Engineer - Protocols,,"Pretoria, Tshwane",https://www.adzuna.co.za/land/ad/5471633506?se=NNmmncWa8RGfRuc056oPGQ&utm_medium=api&utm_source=cc1e0023&v=540713BD0B9595935B9898C6938DDE09F736C50D,2025-10-30T22:53:58Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Embedded Software Engineer Durban,,"Durban, eThekwini",https://www.adzuna.co.za/land/ad/5806674785?se=NNmmncWa8RGfRuc056oPGQ&utm_medium=api&utm_source=cc1e0023&v=F337ED9FE2954C9A8D207799575619C87F8456F7,2026-07-19T02:59:18Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Senior Cloud Software Engineer.,,"Johannesburg, Gauteng",https://www.adzuna.co.za/land/ad/5817844000?se=NNmmncWa8RGfRuc056oPGQ&utm_medium=api&utm_source=cc1e0023&v=3AB439D8FCAEE4BB8C78C33B112B9B50A3565B72,2026-07-28T03:14:04Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Software Engineer,iqbusiness South Africa,"Cape Town City Centre, Cape Town Region",https://www.adzuna.co.za/details/5689241704?utm_medium=api&utm_source=cc1e0023,2026-04-03T23:44:35Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Software Engineer,TransLution Software LLC,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5624412270?utm_medium=api&utm_source=cc1e0023,2026-02-11T18:48:17Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Software Engineer,Dis-Chem Life,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5662929159?utm_medium=api&utm_source=cc1e0023,2026-03-12T23:21:48Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Software Engineer,Hire Resolve,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5478533103?utm_medium=api&utm_source=cc1e0023,2025-11-03T19:42:21Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Software Engineer,Hire Resolve,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5449709561?utm_medium=api&utm_source=cc1e0023,2025-10-16T06:41:14Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Software Engineer,Parvana,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5823024710?utm_medium=api&utm_source=cc1e0023,2026-08-01T02:26:47Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Software Engineer,,"Bo-Kaap, Cape Town City Centre",https://www.adzuna.co.za/details/5296215206?utm_medium=api&utm_source=cc1e0023,2025-07-10T21:32:58Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Software Engineer,,"Mamelodi, Pretoria",https://www.adzuna.co.za/details/5842567819?utm_medium=api&utm_source=cc1e0023,2026-08-15T04:15:56Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Software Engineer,Staffsols,"Port Elizabeth, Nelson Mandela Bay",https://www.adzuna.co.za/details/5707656176?utm_medium=api&utm_source=cc1e0023,2026-04-23T00:12:38Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Software Engineer,,"Pretoria, Tshwane",https://www.adzuna.co.za/land/ad/5831354221?se=NNmmncWa8RGfRuc056oPGQ&utm_medium=api&utm_source=cc1e0023&v=BDB11F4FE9821CA9AFE246F3984C19D8B345FE46,2026-08-07T03:19:08Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Software Engineer,Network Engineering,"Pretoria, Tshwane",https://www.adzuna.co.za/details/5830177203?utm_medium=api&utm_source=cc1e0023,2026-08-06T10:07:04Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Software Engineer,,"Centurion, Tshwane",https://www.adzuna.co.za/details/5655701995?utm_medium=api&utm_source=cc1e0023,2026-03-06T01:47:45Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Software Engineer,,"Germiston, Ekurhuleni",https://www.adzuna.co.za/details/5324497265?utm_medium=api&utm_source=cc1e0023,2025-07-27T21:40:20Z
2026-08-19,2026-08-19T05:31:50,software_engineer,Software Engineer,,"Kensington, East Johannesburg",https://www.adzuna.co.za/details/5820548288?utm_medium=api&utm_source=cc1e0023,2026-07-30T03:25:53Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,,"Johannesburg, Gauteng",https://www.adzuna.co.za/land/ad/5813131904?se=Wm9zusWa8RGa-tdtBJjPpA&utm_medium=api&utm_source=cc1e0023&v=8760F520D633DCDB1384AA1CD05EC953981318D9,2026-07-24T03:21:31Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Credit Risk Data Scientist,,"Johannesburg, Gauteng",https://www.adzuna.co.za/land/ad/5841096352?se=Wm9zusWa8RGa-tdtBJjPpA&utm_medium=api&utm_source=cc1e0023&v=0A0527A0D751906757731B590DC530E3D016572E,2026-08-14T03:42:27Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Senior Data Scientist,Growth Farm PTY LTD,"Port Elizabeth, Nelson Mandela Bay",https://www.adzuna.co.za/land/ad/5798543166?se=Wm9zusWa8RGa-tdtBJjPpA&utm_medium=api&utm_source=cc1e0023&v=6B2CE27BE2E2DF4E825BFE8F7173FB384BCD8B56,2026-07-13T06:52:15Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,Hire Resolve,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5489460876?utm_medium=api&utm_source=cc1e0023,2025-11-10T16:53:29Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,Hire Resolve,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5826133314?utm_medium=api&utm_source=cc1e0023,2026-08-03T01:25:43Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,Factory 209  Ltd T/A Gradlinc,"Gauteng, South Africa",https://www.adzuna.co.za/details/5766015321?utm_medium=api&utm_source=cc1e0023,2026-06-17T00:06:01Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,ATS Client,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5804436631?utm_medium=api&utm_source=cc1e0023,2026-07-17T07:03:10Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,,"Midrand, North Johannesburg",https://www.adzuna.co.za/details/5842567817?utm_medium=api&utm_source=cc1e0023,2026-08-15T04:15:56Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,Network1,"Cape Town Region, Western Cape",https://www.adzuna.co.za/details/5823551071?utm_medium=api&utm_source=cc1e0023,2026-08-01T10:13:20Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,,"Midrand, North Johannesburg",https://www.adzuna.co.za/land/ad/5831354192?se=Wm9zusWa8RGa-tdtBJjPpA&utm_medium=api&utm_source=cc1e0023&v=095C7BA3E40FA87568AC3024CD3220234D974EA8,2026-08-07T03:19:08Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,Network Contracting,"Midrand, North Johannesburg",https://www.adzuna.co.za/details/5833184703?utm_medium=api&utm_source=cc1e0023,2026-08-08T10:04:25Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,Network Contracting Solutions,"Midrand, North Johannesburg",https://www.adzuna.co.za/details/5831948336?utm_medium=api&utm_source=cc1e0023,2026-08-07T13:38:50Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,BigTalent,"Cape Town Region, Western Cape",https://www.adzuna.co.za/details/5768864115?utm_medium=api&utm_source=cc1e0023,2026-06-19T04:36:47Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,GVW Group,"Durbanville, Cape Town City Centre",https://www.adzuna.co.za/details/5846028607?utm_medium=api&utm_source=cc1e0023,2026-08-18T06:13:44Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,"Gvw Group, Llc",South Africa,https://www.adzuna.co.za/details/5768867084?utm_medium=api&utm_source=cc1e0023,2026-06-19T04:37:28Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,Network Finance,South Africa,https://www.adzuna.co.za/details/5816226890?utm_medium=api&utm_source=cc1e0023,2026-07-26T07:21:38Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,Agile Bridge,"Pretoria, Tshwane",https://www.adzuna.co.za/details/5785471976?utm_medium=api&utm_source=cc1e0023,2026-07-02T16:07:34Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,Pepkor Lifestyle,"Sandton, North Johannesburg",https://www.adzuna.co.za/details/5768869360?utm_medium=api&utm_source=cc1e0023,2026-06-19T04:38:04Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,Network1,"Cape Town Region, Western Cape",https://www.adzuna.co.za/details/5816584715?utm_medium=api&utm_source=cc1e0023,2026-07-26T17:26:20Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,PEP,"Cape Town Region, Western Cape",https://www.adzuna.co.za/details/5796364970?utm_medium=api&utm_source=cc1e0023,2026-07-11T03:01:28Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,Airfinity Ltd,South Africa,https://www.adzuna.co.za/details/5768867319?utm_medium=api&utm_source=cc1e0023,2026-06-19T04:37:31Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,,"Kensington, East Johannesburg",https://www.adzuna.co.za/details/5823133296?utm_medium=api&utm_source=cc1e0023,2026-08-01T03:17:32Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,,"Stellenbosch, Cape Winelands",https://www.adzuna.co.za/details/5824971281?utm_medium=api&utm_source=cc1e0023,2026-08-02T03:18:36Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,MBR Partners,South Africa,https://www.adzuna.co.za/details/5457741416?utm_medium=api&utm_source=cc1e0023,2025-10-21T19:46:22Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,Betway Group,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5787584128?utm_medium=api&utm_source=cc1e0023,2026-07-04T06:32:59Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,Factory 209  Ltd T/A Gradlinc,"Western Cape, South Africa",https://www.adzuna.co.za/details/5766018813?utm_medium=api&utm_source=cc1e0023,2026-06-17T00:14:21Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,Communicate Ct,"Stellenbosch, Cape Winelands",https://www.adzuna.co.za/details/5763609160?utm_medium=api&utm_source=cc1e0023,2026-06-14T14:40:34Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,TechnoServe,"Central Johannesburg, Johannesburg",https://www.adzuna.co.za/details/5508298941?utm_medium=api&utm_source=cc1e0023,2025-11-21T22:07:07Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,Calibrate People,"Sandton, North Johannesburg",https://www.adzuna.co.za/details/5768871053?utm_medium=api&utm_source=cc1e0023,2026-06-19T04:38:27Z
2026-08-19,2026-08-19T05:31:50,data_scientist,Data Scientist,FirstRand Bank,"Central Johannesburg, Johannesburg",https://www.adzuna.co.za/details/5840006003?utm_medium=api&utm_source=cc1e0023,2026-08-13T10:01:47Z
